13054001,20140101000000,43.438,5.216,9,0,7.5,14.1,11,62,79,73,4,-999,1.4,144,397
13054001,20140102000000,43.438,5.216,9,0,10.5,15.7,13.1,73,89,82,4.1,-999,0,76,356
13054001,20140103000000,43.438,5.216,9,0,10.4,16.1,12.7,68,85,79,4,-999,0.2,99,384
13054001,20140104000000,43.438,5.216,9,0,12.5,15.9,13.3,66,89,81,7.5,-999,1.8,21,179
13054001,20140105000000,43.438,5.216,9,0,7,12.5,9.7,44,87,60,9.5,-999,0,481,772
13054001,20140106000000,43.438,5.216,9,0,3.7,16.3,10.5,47,79,64,3.2,-999,0,335,591
13054001,20140107000000,43.438,5.216,9,0,9.6,15.3,12.6,70,84,77,4,-999,0,3,249
13054001,20140108000000,43.438,5.216,9,0,10.8,16.5,12.6,66,85,79,3.3,-999,0,234,514
13054001,20140109000000,43.438,5.216,9,0,9.1,15.6,11.7,63,89,80,2.5,-999,0,130,509
13054001,20140110000000,43.438,5.216,9,0,7.4,14.2,11.5,66,93,80,1,-999,0,253,524
13054001,20140111000000,43.438,5.216,9,0,10.7,14.3,11.6,67,91,77,2.2,-999,0,0,239
13054001,20140112000000,43.438,5.216,9,0,7,13.9,11.1,67,91,82,1,-999,0,0,373
13054001,20140113000000,43.438,5.216,9,0,9.6,13,11,81,91,87,2.2,-999,9.7,0,113
13054001,20140114000000,43.438,5.216,9,0,5.4,12.1,8.4,58,92,80,3.5,-999,0.8,439,798
13054001,20140115000000,43.438,5.216,9,0,5.5,11.7,7.3,51,85,71,4.7,-999,0.4,364,723
13054001,20140116000000,43.438,5.216,9,0,4.6,14.4,12.7,61,90,81,7.1,-999,1.8,0,91
13054001,20140117000000,43.438,5.216,9,0,10.6,15.5,13.1,62,86,79,4.5,-999,0,243,580
13054001,20140118000000,43.438,5.216,9,0,9.9,13.9,12.3,70,91,82,6.5,-999,27.1,0,97
13054001,20140119000000,43.438,5.216,9,0,10.2,14.3,11.5,67,92,82,4.9,-999,12.4,55,360
13054001,20140120000000,43.438,5.216,9,0,8,11,9.1,58,93,75,8.9,-999,0,302,687
13054001,20140121000000,43.438,5.216,9,0,7.1,10.8,7.8,57,82,69,9.1,-999,0,518,918
