11144001,20140521000000,42.894667,2.995667,10,4,-999,-999,-999,-999,-999,-999,-999,-999,2.5,-999,-999
11144001,20140620000000,42.894667,2.995667,10,4,-999,-999,-999,-999,-999,-999,-999,-999,0,-999,-999
11144001,20140621000000,42.894667,2.995667,10,4,-999,-999,-999,-999,-999,-999,-999,-999,0,-999,-999
11144001,20140623000000,42.894667,2.995667,10,4,-999,-999,-999,-999,-999,-999,-999,-999,0.6,-999,-999
11144001,20140912000000,42.894667,2.995667,10,4,-999,-999,-999,-999,-999,-999,-999,-999,0,-999,-999
11144001,20140913000000,42.894667,2.995667,10,4,-999,-999,-999,-999,-999,-999,-999,-999,0,-999,-999
11144001,20140923000000,42.894667,2.995667,10,4,-999,-999,-999,-999,-999,-999,-999,-999,0,-999,-999
11144001,20140924000000,42.894667,2.995667,10,4,-999,-999,-999,-999,-999,-999,-999,-999,0,-999,-999
11144001,20140925000000,42.894667,2.995667,10,4,-999,-999,-999,-999,-999,-999,-999,-999,0,-999,-999
11144001,20140926000000,42.894667,2.995667,10,4,-999,-999,-999,-999,-999,-999,-999,-999,0,-999,-999
11144001,20140927000000,42.894667,2.995667,10,4,-999,-999,-999,-999,-999,-999,-999,-999,0,-999,-999
11144001,20140928000000,42.894667,2.995667,10,4,-999,-999,-999,-999,-999,-999,-999,-999,62,-999,-999
11144001,20140929000000,42.894667,2.995667,10,4,-999,-999,-999,-999,-999,-999,-999,-999,16,-999,-999
11144001,20140930000000,42.894667,2.995667,10,4,-999,-999,-999,-999,-999,-999,-999,-999,0,-999,-999
11144001,20141001000000,42.894667,2.995667,10,4,-999,-999,-999,-999,-999,-999,-999,-999,0,-999,-999
11144001,20141002000000,42.894667,2.995667,10,4,-999,-999,-999,-999,-999,-999,-999,-999,0,-999,-999
11144001,20141003000000,42.894667,2.995667,10,4,-999,-999,-999,-999,-999,-999,-999,-999,0,-999,-999
11144001,20141004000000,42.894667,2.995667,10,4,-999,-999,-999,-999,-999,-999,-999,-999,4.5,-999,-999
11144001,20141005000000,42.894667,2.995667,10,4,-999,-999,-999,-999,-999,-999,-999,-999,0,-999,-999
11144001,20141006000000,42.894667,2.995667,10,4,-999,-999,-999,-999,-999,-999,-999,-999,0,-999,-999
11144001,20141007000000,42.894667,2.995667,10,4,-999,-999,-999,-999,-999,-999,-999,-999,0,-999,-999
11144001,20141008000000,42.894667,2.995667,10,4,-999,-999,-999,-999,-999,-999,-999,-999,0,-999,-999
11144001,20141009000000,42.894667,2.995667,10,4,-999,-999,-999,-999,-999,-999,-999,-999,0,-999,-999
11144001,20141010000000,42.894667,2.995667,10,4,-999,-999,-999,-999,-999,-999,-999,-999,0,-999,-999
11144001,20141011000000,42.894667,2.995667,10,4,-999,-999,-999,-999,-999,-999,-999,-999,0,-999,-999
11144001,20141012000000,42.894667,2.995667,10,4,-999,-999,-999,-999,-999,-999,-999,-999,0,-999,-999
11144001,20141013000000,42.894667,2.995667,10,4,-999,-999,-999,-999,-999,-999,-999,-999,0,-999,-999
11144001,20141014000000,42.894667,2.995667,10,4,-999,-999,-999,-999,-999,-999,-999,-999,0,-999,-999
11144001,20141015000000,42.894667,2.995667,10,4,-999,-999,-999,-999,-999,-999,-999,-999,0,-999,-999
11144001,20141016000000,42.894667,2.995667,10,4,-999,-999,-999,-999,-999,-999,-999,-999,0,-999,-999
11144001,20141017000000,42.894667,2.995667,10,4,-999,-999,-999,-999,-999,-999,-999,-999,0,-999,-999
11144001,20141018000000,42.894667,2.995667,10,4,-999,-999,-999,-999,-999,-999,-999,-999,0,-999,-999
11144001,20141110000000,42.894667,2.995667,10,4,-999,-999,-999,-999,-999,-999,-999,-999,0,-999,-999
11144001,20141126000000,42.894667,2.995667,10,4,-999,-999,-999,-999,-999,-999,-999,-999,3.5,-999,-999
11144001,20141129000000,42.894667,2.995667,10,4,-999,-999,-999,-999,-999,-999,-999,-999,97,-999,-999
11144001,20141220000000,42.894667,2.995667,10,4,-999,-999,-999,-999,-999,-999,-999,-999,0,-999,-999
11144001,20141224000000,42.894667,2.995667,10,4,-999,-999,-999,-999,-999,-999,-999,-999,0,-999,-999
11144001,20141225000000,42.894667,2.995667,10,4,-999,-999,-999,-999,-999,-999,-999,-999,0,-999,-999
11144001,20141226000000,42.894667,2.995667,10,4,-999,-999,-999,-999,-999,-999,-999,-999,0,-999,-999
11144001,20141227000000,42.894667,2.995667,10,4,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,-999
11144001,20141228000000,42.894667,2.995667,10,4,-999,-999,-999,-999,-999,-999,-999,-999,0,-999,-999
11144001,20141229000000,42.894667,2.995667,10,4,-999,-999,-999,-999,-999,-999,-999,-999,0,-999,-999
11144001,20150114000000,42.894667,2.995667,10,4,-999,-999,-999,-999,-999,-999,-999,-999,0,-999,-999
11144001,20150122000000,42.894667,2.995667,10,4,-999,-999,-999,-999,-999,-999,-999,-999,0,-999,-999
11144001,20150123000000,42.894667,2.995667,10,4,-999,-999,-999,-999,-999,-999,-999,-999,0,-999,-999
11144001,20150124000000,42.894667,2.995667,10,4,-999,-999,-999,-999,-999,-999,-999,-999,0,-999,-999
11144001,20150310000000,42.894667,2.995667,10,4,-999,-999,-999,-999,-999,-999,-999,-999,0,-999,-999
