7749,20140101000000,42.51667,3.135,87,0,281.65,276.05,68,300,8.2,100710,101770,-999,-999
7749,20140101010000,42.51667,3.135,87,0,281.55,275.95,68,300,8.2,100700,101760,-999,-999
7749,20140101020000,42.51667,3.135,87,0,281.35,276.15,70,300,8.7,100740,101800,-999,-999
7749,20140101030000,42.51667,3.135,87,1,281.65,276.65,71,300,9.3,100760,101820,-999,-999
7749,20140101040000,42.51667,3.135,87,0,281.65,276.85,72,300,8.7,100730,101790,-999,-999
7749,20140101050000,42.51667,3.135,87,0,282.15,277.35,72,300,8.2,100720,101780,-999,-999
7749,20140101060000,42.51667,3.135,87,0,281.35,278.45,82,310,5.1,100730,101790,0,-999
7749,20140101070000,42.51667,3.135,87,0,280.75,277.55,80,310,5.1,100710,101780,-999,-999
7749,20140101080000,42.51667,3.135,87,0,281.95,277.95,76,290,2.6,100720,101780,-999,-999
7749,20140101090000,42.51667,3.135,87,1,281.65,277.65,76,330,2.6,100730,101790,-999,-999
7749,20140101100000,42.51667,3.135,87,0,282.45,277.65,72,340,2.1,100740,101800,-999,-999
7749,20140101110000,42.51667,3.135,87,0,283.75,279.35,74,130,2.6,100630,101680,-999,-999
7749,20140101120000,42.51667,3.135,87,1,286.15,281.05,71,140,8.7,100440,101480,-999,-999
7749,20140101130000,42.51667,3.135,87,0,285.75,281.65,76,140,9.8,100320,101360,-999,-999
7749,20140101140000,42.51667,3.135,87,0,285.65,281.35,75,140,10.3,100270,101310,-999,-999
7749,20140101150000,42.51667,3.135,87,1,285.25,280.95,75,140,9.8,100260,101300,-999,-999
7749,20140101160000,42.51667,3.135,87,0,285.15,281.95,81,140,6.2,100250,101290,-999,-999
7749,20140101170000,42.51667,3.135,87,0,284.45,280.95,79,180,2.1,100270,101320,-999,-999
7749,20140101180000,42.51667,3.135,87,1,283.95,279.65,75,290,1.5,100230,101280,-999,-999
7749,20140101190000,42.51667,3.135,87,0,283.65,278.85,72,350,1,100180,101230,-999,-999
7749,20140101200000,42.51667,3.135,87,0,283.45,279.95,79,280,7.2,100140,101190,-999,-999
7749,20140101210000,42.51667,3.135,87,0,283.75,280.65,81,280,4.6,100070,101120,-999,-999
7749,20140101220000,42.51667,3.135,87,0,283.75,278.55,70,160,0.5,100030,101080,-999,-999
7749,20140101230000,42.51667,3.135,87,0,283.85,280.75,81,140,6.2,99930,100980,-999,-999
7749,20140102000000,42.51667,3.135,87,0,283.55,280.45,81,290,8.2,99900,100950,-999,-999
7749,20140102010000,42.51667,3.135,87,0,283.95,282.05,88,300,8.2,99890,100930,-999,-999
7749,20140102020000,42.51667,3.135,87,0,283.55,282.15,91,310,6.2,99880,100930,-999,-999
7749,20140102030000,42.51667,3.135,87,1,283.35,281.95,91,310,5.7,99850,100900,-999,-999
7749,20140102040000,42.51667,3.135,87,0,282.95,281.35,90,310,5.7,99810,100860,-999,-999
7749,20140102050000,42.51667,3.135,87,0,282.55,280.85,89,300,7.2,99840,100890,-999,-999
7749,20140102060000,42.51667,3.135,87,1,281.95,280.35,90,300,9.3,99880,100930,0,-999
7749,20140102070000,42.51667,3.135,87,0,282.15,280.75,91,310,8.7,99950,101000,-999,-999
7749,20140102080000,42.51667,3.135,87,0,282.55,280.85,89,300,8.7,100040,101090,-999,-999
7749,20140102090000,42.51667,3.135,87,0,283.55,280.95,84,300,10.3,100170,101220,-999,-999
7749,20140102100000,42.51667,3.135,87,0,284.75,281.05,78,310,9.3,100260,101310,-999,-999
7749,20140102110000,42.51667,3.135,87,0,285.85,280.75,71,300,7.2,100290,101330,-999,-999
7749,20140102120000,42.51667,3.135,87,1,286.85,280.35,65,300,6.7,100260,101300,-999,-999
7749,20140102130000,42.51667,3.135,87,0,287.05,280.55,65,310,3.6,100210,101250,-999,-999
7749,20140102140000,42.51667,3.135,87,0,288.35,281.15,62,20,1.5,100210,101240,-999,-999
7749,20140102150000,42.51667,3.135,87,1,287.05,281.45,69,140,2.1,100290,101330,-999,-999
7749,20140102160000,42.51667,3.135,87,0,285.85,281.55,75,170,3.6,100260,101300,-999,-999
7749,20140102170000,42.51667,3.135,87,0,285.25,282.05,81,140,3.1,100260,101300,-999,-999
7749,20140102180000,42.51667,3.135,87,1,286.35,280.15,66,180,6.7,100240,101280,-999,-999
7749,20140102190000,42.51667,3.135,87,0,286.55,280.05,65,190,9.3,100250,101290,-999,-999
7749,20140102200000,42.51667,3.135,87,0,286.45,280.05,65,180,8.2,100210,101250,-999,-999
7749,20140102210000,42.51667,3.135,87,0,286.75,278.65,58,180,6.7,100240,101280,-999,-999
7749,20140102220000,42.51667,3.135,87,0,285.55,280.25,70,190,7.2,100240,101280,-999,-999
7749,20140102230000,42.51667,3.135,87,0,285.75,280.65,71,170,6.7,100230,101270,-999,-999
7749,20140103000000,42.51667,3.135,87,0,284.85,280.15,73,290,4.6,100240,101290,-999,-999
7749,20140103010000,42.51667,3.135,87,0,283.75,280.05,78,300,6.2,100230,101280,-999,-999
7749,20140103020000,42.51667,3.135,87,0,283.85,279.75,76,280,7.2,100270,101320,-999,-999
7749,20140103030000,42.51667,3.135,87,1,284.45,281.15,80,290,8.2,100270,101320,-999,-999
7749,20140103040000,42.51667,3.135,87,0,284.75,282.15,84,300,10.8,100250,101300,-999,-999
7749,20140103050000,42.51667,3.135,87,0,284.55,282.45,87,300,8.7,100250,101300,-999,-999
7749,20140103060000,42.51667,3.135,87,1,284.65,282.35,86,300,8.2,100290,101340,0,-999
7749,20140103070000,42.51667,3.135,87,0,284.95,282.65,86,300,6.7,100350,101400,-999,-999
7749,20140103080000,42.51667,3.135,87,0,285.05,282.95,87,300,7.7,100450,101500,-999,-999
7749,20140103090000,42.51667,3.135,87,1,284.85,282.45,85,300,6.2,100500,101550,-999,-999
7749,20140103100000,42.51667,3.135,87,0,284.25,281.95,86,310,7.7,100580,101630,-999,-999
7749,20140103110000,42.51667,3.135,87,0,285.05,283.25,89,320,9.3,100550,101600,-999,-999
7749,20140103120000,42.51667,3.135,87,1,285.45,283.85,90,330,8.7,100490,101530,-999,-999
7749,20140103130000,42.51667,3.135,87,0,285.95,284.35,90,330,8.2,100480,101520,-999,-999
7749,20140103140000,42.51667,3.135,87,0,285.55,284.25,92,340,8.7,100520,101560,-999,-999
7749,20140103150000,42.51667,3.135,87,1,285.25,284.35,94,330,10.3,100590,101640,-999,-999
7749,20140103160000,42.51667,3.135,87,0,285.25,284.65,96,320,8.7,100610,101660,-999,-999
7749,20140103170000,42.51667,3.135,87,0,285.35,284.55,95,320,8.2,100690,101740,-999,-999
7749,20140103180000,42.51667,3.135,87,0,285.35,284.55,95,320,8.7,100750,101800,-999,-999
7749,20140103190000,42.51667,3.135,87,0,285.45,284.65,95,310,8.2,100780,101830,-999,-999
7749,20140103200000,42.51667,3.135,87,0,285.15,284.35,95,330,7.7,100790,101840,-999,-999
7749,20140103210000,42.51667,3.135,87,0,284.85,283.55,92,310,7.7,100710,101760,-999,-999
7749,20140103220000,42.51667,3.135,87,0,285.65,282.15,79,310,7.2,100680,101730,-999,-999
7749,20140103230000,42.51667,3.135,87,0,285.25,284.15,93,330,5.1,100730,101780,-999,-999
7749,20140104000000,42.51667,3.135,87,0,285.15,284.05,93,10,1,100570,101620,-999,-999
7749,20140104010000,42.51667,3.135,87,0,284.65,283.75,94,140,2.1,100490,101540,-999,-999
7749,20140104020000,42.51667,3.135,87,0,284.65,283.35,92,110,2.6,100390,101440,-999,-999
7749,20140104030000,42.51667,3.135,87,1,286.55,282.55,77,190,11.3,100190,101230,-999,-999
7749,20140104040000,42.51667,3.135,87,0,286.55,282.55,77,160,8.2,100180,101220,-999,-999
7749,20140104050000,42.51667,3.135,87,0,285.95,282.55,80,160,14.4,100010,101050,-999,-999
7749,20140104060000,42.51667,3.135,87,1,285.85,282.25,79,190,10.8,100010,101050,0,-999
7749,20140104070000,42.51667,3.135,87,0,285.55,282.55,82,170,7.2,99990,101030,-999,-999
7749,20140104080000,42.51667,3.135,87,0,286.35,282.55,78,180,11.8,99780,100810,-999,-999
7749,20140104090000,42.51667,3.135,87,1,288.05,283.05,72,190,8.2,99810,100840,-999,-999
7749,20140104100000,42.51667,3.135,87,0,287.55,282.75,73,210,4.6,99730,100760,-999,-999
7749,20140104110000,42.51667,3.135,87,0,287.85,282.05,68,230,5.7,99580,100610,-999,-999
