Station number;Departement;Town number;Town;Station name;Lat;Lon;Alt;Type;Dates
 003243001;3;243;SAINT-MARCEL-EN-MURAT;APRR_A71_PK_322,67_A;46.305;3.013833;407;5;20050101000000;;6;18
 003243002;3;243;SAINT-MARCEL-EN-MURAT;APRR_A71_PK_322,67_B;46.306833;3.013833;417;5;20081022000000;;6;18
 003248001;3;248;SAINT-NICOLAS-DES-BIEFS;ST-NICOLAS;46.0515;3.805167;1022;2;19910301000000;;6;18
 003253001;3;253;SAINT-POURCAIN-SUR-BESBRE;ST-POURCAIN-BES;46.491667;3.615833;268;2;19940701000000;;6;18
 003253002;3;253;SAINT-POURCAIN-SUR-BESBRE;SAINT-POURCAIN-SUR-BESBRE-SPC;46.476667;3.653333;249;5;20040801000000;;6;18
 003257001;3;257;SAINT-PRIX;SAINT-PRIX;46.236;3.634167;290;4;20040501000000;;6;18
 003277001;3;277;TARGET;TARGET;46.289833;3.057;410;4;19820101000000;;6;18
 003279001;3;279;TEILLET-ARGENTY;TEILLET-ARGENTY-SPC;46.241667;2.535833;365;5;20040801000000;;6;18
 003285001;3;285;TORTEZAIS;TORTEZAIS;46.451333;2.857;256;2;19910401000000;;6;18
 003310001;3;310;VICHY;VICHY-VILLE;46.123333;3.418333;260;4;18580701000000;;6;18
 003311001;3;311;VICQ;VICQ;46.1495;3.089167;346;4;20110301000000;;6;18
 003316001;3;316;VILLENEUVE-SUR-ALLIER;VILLENEUVE;46.665833;3.251833;223;4;19521101000000;;6;18
 003321001;3;321;YZEURE;YZEURE;46.579167;3.353667;242;4;18670101000000;;6;18
 004001002;4;1;AIGLUN;AIGLUN;44.071667;6.136667;655;4;19970101000000;20031231000000;6;18
 004006001;4;6;ALLOS;ALLOS-NORD;44.238333;6.623333;1450;3;19310401000000;20011231000000;6;18
 004006002;4;6;ALLOS;LA FOUX;44.241667;6.625;1817;4;19640501000000;20070430000000;6;18
 004006004;4;6;ALLOS;ALLOS;44.226667;6.631667;1370;4;20011101000000;20100430000000;6;18
 004006005;4;6;ALLOS;ALLOS;44.2425;6.625333;1400;2;20100526000000;;6;18
 004006400;4;6;ALLOS;La Foux d Allos;44.28;6.57;1900;4;19831219000000;;6;18
 004006401;4;6;ALLOS;La Foux d Allos -S-;44.28;6.57;2050;4;19831220000000;;6;18
 004006403;4;6;ALLOS;LA FOUX D ALLOS MARCELLE;44.28;6.58;1810;4;20010803000000;;6;18
 004006600;4;6;ALLOS;ALLOS_SYMPO;44.287667;6.568833;2600;7;20090301000000;;6;18
 004013001;4;13;AUBIGNOSC;AUBIGNOSC;44.088;5.988833;580;5;20091101000000;;6;18
 004018001;4;18;BANON;BANON;44.038333;5.63;780;4;19380101000000;20060531000000;6;18
 004019001;4;19;BARCELONNETTE;BARCELONNETTE;44.391667;6.671667;1155;2;19230101000000;;6;18
 004019401;4;19;BARCELONNETTE;Pra Loup -S-;44.357333;6.583833;2120;4;19890310000000;;6;18
 004019403;4;19;BARCELONNETTE;Le Sauze -S-;44.352667;6.72;2070;4;19860127000000;;6;18
 004019404;4;19;BARCELONNETTE;Pra Loup;44.36;6.584667;2100;4;19961220000000;;6;18
 004022001;4;22;BARREME;BARREME;43.9565;6.366833;760;4;19660701000000;;6;18
 004023001;4;23;BAYONS;BAYONS;44.342667;6.178667;893;4;19970101000000;;6;18
 004024001;4;24;BEAUJEU;BEAUJEU;44.234333;6.357833;1050;4;19260201000000;;6;18
 004027002;4;27;BEVONS;BEVONS;44.167;5.861833;520;4;19970101000000;;6;18
 004034003;4;34;LA BRILLANNE;LA BRILLANNE;43.9235;5.8865;385;4;19261001000000;20091231000000;6;18
 004034004;4;34;LA BRILLANNE;LA BRILLANNE-SPC;43.926667;5.896667;350;5;20040801000000;;6;18
 004034005;4;34;LA BRILLANNE;LA BRILLANNE-ROUTE237;43.954167;5.892;406;5;20091101000000;;6;18
 004039001;4;39;CASTELLANE;CASTELLANE;43.848833;6.507833;735;4;19680301000000;;6;18
 004041001;4;41;LE CASTELLET;LE CASTELLET;43.938333;5.979833;473;4;19571201000000;;6;18
 004045001;4;45;CERESTE;CERESTE;43.850667;5.566;350;4;20031101000000;;6;18
 004049001;4;49;CHATEAU-ARNOUX-SAINT-AUBAN;ST-AUBAN;44.062167;5.989667;461;0;19540101000000;;6;18
 004051001;4;51;CHATEAUNEUF-MIRAVAIL;CHATEAUNEUF-MIRAVAIL;44.161833;5.726667;660;4;19630801000000;;6;18
 004062001;4;62;LA CONDAMINE-CHATELARD;LA CONDAMINE;44.46;6.745;1325;4;19340801000000;20041231000000;6;18
 004062400;4;62;LA CONDAMINE-CHATELARD;STE ANNE CONDAMINE -S-;44.458833;6.7015;2333;4;20101208000000;;6;18
 004068001;4;68;DAUPHIN;DAUPHIN;43.909833;5.767167;427;2;20030801000000;;6;18
 004069001;4;69;DEMANDOLX;DEMANDOLX;43.88;6.545;925;4;19481001000000;20060101000000;6;18
 004070008;4;70;DIGNE-LES-BAINS;DIGNE;44.083333;6.225;585;2;19490501000000;20030810000000;6;18
 004070009;4;70;DIGNE-LES-BAINS;DIGNE LES BAINS;44.07;6.186667;554;2;20030801000000;;6;18
 004070600;4;70;DIGNE-LES-BAINS;DIGNE-LES-BAINS_SYMPO;44.090333;6.234333;1250;7;20090301000000;;6;18
 004076001;4;76;ENTREVAUX;ENTREVAUX;43.950333;6.8165;475;4;19660201000000;;6;18
 004088001;4;88;FORCALQUIER;FORCALQUIER;43.962833;5.784667;535;3;18810101000000;;6;18
 004088003;4;88;FORCALQUIER;FORCALQUIER;43.933333;5.78;470;4;20000701000000;20020731000000;6;18
 004088004;4;88;FORCALQUIER;FORCALQUIER-EDF;43.962833;5.784667;535;5;20070401000000;;6;18
 004096001;4;96;JAUSIERS;JAUSIERS;44.405;6.761667;1510;4;19600801000000;20070331000000;6;18
 004096002;4;96;JAUSIERS;JAUSIERS-ST ANNE;44.414333;6.725167;1240;4;19850101000000;;6;18
 004096400;4;96;JAUSIERS;Jausiers -S-;44.57;6.72;2180;4;19920120000000;;6;18
 004096401;4;96;JAUSIERS;RESTEFOND-NIVOSE;44.34;6.8;2550;5;19950927000000;;6;18
 004099001;4;99;LAMBRUISSE;LAMBRUISSE;44.042833;6.4455;1123;4;19520901000000;;6;18
 004100401;4;100;LARCHE;Larche -S-;44.45;6.85;1700;4;19831229000000;;6;18
 004101001;4;101;LARDIERS;LARDIERS;44.052333;5.7135;747;4;20060301000000;;6;18
 004106001;4;106;LURS;LURS;43.9445;5.866333;385;4;20040701000000;20081001000000;6;18
 004112001;4;112;MANOSQUE;MANOSQUE;43.843333;5.785;380;4;19670101000000;20040229000000;6;18
 004112006;4;112;MANOSQUE;MANOSQUE;43.797;5.817167;289;2;20050101000000;20100614000000;6;18
 004112007;4;112;MANOSQUE;MANOSQUE1;43.753333;5.769;279;5;20091101000000;;6;18
 004112008;4;112;MANOSQUE;MANOSQUE2;43.753333;5.769;279;5;20091101000000;;6;18
 004112009;4;112;MANOSQUE;MANOSQUE;43.8355;5.793333;457;2;20100617000000;;6;18
 004113001;4;113;MARCOUX;MARCOUX;44.140833;6.282;690;4;19420101000000;20101031000000;6;18
 004115001;4;115;MEAILLES;MEAILLES_SAPC;44.031167;6.624167;1090;2;20070510000000;;6;18
 004123001;4;123;MISON;MISON;44.241667;5.888333;560;4;19521001000000;20041231000000;6;18
 004126001;4;126;MONTCLAR;MONTCLAR;44.391667;6.333667;1197;2;20070626000000;;6;18
 004126400;4;126;MONTCLAR;COL ST JEAN -S-;44.399833;6.389833;2230;4;20110117000000;;6;18
 004134002;4;134;LA MOTTE-DU-CAIRE;LA MOTTE DU CAIRE;44.322667;6.024833;665;2;19330801000000;;6;18
 004134003;4;134;LA MOTTE-DU-CAIRE;LA MOTTE;44.356333;6.0355;750;4;20040901000000;;6;18
 004136001;4;136;LA MURE-ARGENS;LA MURE-ARGENS;43.977;6.520167;920;2;20050629000000;;6;18
 004136700;4;136;LA MURE-ARGENS;MONT-MAUREL-RADAR;44.012667;6.529167;1772;6;20110124000000;;6;18
 004142001;4;142;OPPEDETTE;OPPEDETTE-SPC;43.918333;5.583333;505;5;20040801000000;;6;18
 004158001;4;158;QUINSON;QUINSON;43.701;6.0385;380;4;19710301000000;20080229000000;6;18
 004158002;4;158;QUINSON;QUINSON;43.7075;6.039833;400;4;20080301000000;;6;18
 004160001;4;160;REILLANNE;REILLANNE;43.87;5.663333;455;4;19800301000000;20070430000000;6;18
