"lon","lat"
5.812,43.106639
5.809528,43.114139
5.789111,43.112861
5.787444,43.117083
5.767444,43.117056
5.774528,43.123361
5.772917,43.1275
5.780361,43.131667
5.7725,43.138722
5.758278,43.137056
5.758278,43.132028
5.749167,43.132083
5.748278,43.135361
5.724167,43.137083
5.717472,43.147889
5.694972,43.144583
5.691611,43.152889
5.682889,43.155778
5.68375,43.162444
5.694528,43.168306
5.689944,43.179583
5.680778,43.180417
5.676694,43.177889
5.660778,43.182028
5.653333,43.188722
5.624111,43.187111
5.609583,43.179944
5.612083,43.170806
5.607861,43.169111
5.608667,43.164139
5.604944,43.16125
5.568361,43.177056
5.548722,43.195
5.548361,43.208722
5.535,43.214556
5.516639,43.20375
5.513667,43.204167
5.515028,43.207917
5.510778,43.199611
5.51,43.203722
5.507472,43.201222
5.502444,43.202083
5.504167,43.198722
5.499167,43.198722
5.493278,43.20375
5.475833,43.205389
5.454944,43.212889
5.454139,43.210444
5.44625,43.2125
5.454556,43.205
5.451639,43.202083
5.425806,43.211222
5.422889,43.210806
5.427083,43.205806
5.424167,43.205417
5.403278,43.214611
5.362472,43.20875
5.33575,43.215361
5.343722,43.219167
5.348333,43.23375
5.359139,43.237889
5.361639,43.243778
5.370722,43.247083
5.374556,43.252472
5.37,43.269556
5.345361,43.284139
5.354556,43.291667
5.354139,43.297111
5.361639,43.294556
5.373778,43.296639
5.360417,43.2975
5.364583,43.311639
5.357111,43.320833
5.362,43.324167
5.360389,43.326639
5.357417,43.32375
5.355,43.327111
5.353278,43.325417
5.345,43.340389
5.3375,43.340389
5.332083,43.344167
5.334111,43.346222
5.341639,43.342861
5.3375,43.348722
5.312472,43.362111
5.29,43.358722
5.261667,43.342889
5.259167,43.338694
5.220806,43.32875
5.2175,43.332083
5.188333,43.331278
5.175833,43.334611
5.166611,43.328778
5.155778,43.327889
5.152444,43.331278
5.150806,43.327056
5.147528,43.327083
5.141667,43.329583
5.094139,43.330417
5.087472,43.334583
5.081667,43.329556
5.060806,43.333694
5.059972,43.329528
5.049167,43.327056
5.049139,43.33375
5.045778,43.331222
5.041611,43.332889
5.039139,43.329583
5.018722,43.344167
5.017861,43.349167
5.023722,43.349972
5.020417,43.353278
5.024583,43.358306
5.014528,43.362472
5.000361,43.379139
5.002083,43.381694
4.986222,43.395833
4.995778,43.397917
5,43.404361
5.013333,43.402056
5.040806,43.402889
5.050778,43.405417
5.050806,43.408722
5.039139,43.404583
4.991694,43.407056
4.985417,43.405
4.987083,43.398333
4.983306,43.397889
4.973694,43.404111
4.977861,43.409139
4.969944,43.42625
4.933333,43.43375
4.916611,43.431278
4.911611,43.422111
4.889139,43.412917
4.895417,43.430833
4.891694,43.432083
4.883306,43.422056
4.858306,43.45625
4.850389,43.451639
4.877861,43.416667
4.864167,43.407111
4.831583,43.430444
4.827833,43.427472
4.857056,43.405
4.849167,43.40375
4.8375,43.409583
4.832944,43.404167
4.834583,43.395806
4.837472,43.392889
4.845778,43.392889
4.850417,43.395833
4.851639,43.402917
4.857472,43.403722
4.857528,43.400417
4.853778,43.400806
4.852861,43.391667
4.809194,43.388722
4.807083,43.386639
4.852528,43.390361
4.850028,43.385444
4.840361,43.3825
4.849167,43.380417
4.839472,43.377472
4.846639,43.374556
4.846639,43.377889
4.853306,43.377889
4.858278,43.371222
4.867472,43.372056
4.884139,43.360417
4.883306,43.367056
4.8925,43.365417
4.90875,43.378306
4.9125,43.385389
4.917028,43.3825
4.901667,43.367083
4.8725,43.349556
4.859167,43.336222
4.854139,43.335389
4.840417,43.348306
4.847917,43.352472
4.840417,43.353333
4.84125,43.3675
4.836583,43.374556
4.8075,43.384583
4.798306,43.392083
4.783361,43.397917
4.78,43.40375
4.772861,43.400833
4.774944,43.397083
4.808306,43.382889
4.815806,43.37375
4.822472,43.37375
4.832028,43.365833
4.830389,43.345778
4.836611,43.33625
4.84375,43.334194
4.843306,43.329556
4.802472,43.347083
4.770806,43.352028
4.735028,43.352944
4.660833,43.347917
4.663694,43.354972
4.657861,43.368306
4.660417,43.375833
4.674944,43.378694
4.682056,43.384139
4.678667,43.395
4.682056,43.398306
4.676667,43.39875
4.670833,43.40375
4.656611,43.402917
4.649528,43.399139
4.658306,43.40125
4.657528,43.398722
4.642472,43.395417
4.641639,43.399583
4.66125,43.405833
4.655361,43.411694
4.658306,43.410389
4.659972,43.41375
4.663333,43.410444
4.662917,43.415
4.656611,43.413722
4.65125,43.425028
4.644944,43.42625
4.628306,43.447056
4.622444,43.447028
4.611667,43.457944
4.581667,43.454583
4.579167,43.452056
4.568278,43.455389
4.557889,43.454972
4.566583,43.454556
4.574944,43.449583
4.586222,43.449139
4.579528,43.445
4.580333,43.440028
4.592861,43.429972
4.6,43.414583
4.603333,43.412889
4.616222,43.417444
4.60875,43.410806
4.616278,43.404194
4.615361,43.399972
4.622028,43.396667
4.622889,43.3875
4.630417,43.381694
4.625333,43.379972
4.624528,43.375833
4.62875,43.366667
4.62,43.358722
4.61625,43.359139
4.618722,43.364194
4.615833,43.367083
4.617028,43.3625
4.610361,43.359167
4.615417,43.380806
4.612917,43.384167
4.617889,43.385806
4.617472,43.387944
4.612889,43.386611
4.613722,43.4
4.610806,43.398778
4.603278,43.408722
4.597528,43.407083
4.588722,43.4275
4.564972,43.443722
4.538278,43.452083
4.499944,43.457056
4.446694,43.455389
4.429944,43.450417
4.399139,43.449583
4.391222,43.459972
4.392417,43.467917
4.38875,43.461667
4.395833,43.448778
4.381639,43.452889
4.238278,43.461222
4.176694,43.47125
4.153333,43.477889
4.125417,43.495833
4.122944,43.519194
4.129194,43.526222
4.1375,43.525389
4.139611,43.528333
4.131639,43.54375
4.112472,43.552917
4.087472,43.557889
4.085028,43.56125
4.037472,43.557917
4.000806,43.550389
3.983306,43.542917
3.975806,43.54625
3.979944,43.540389
3.970833,43.540389
3.896611,43.512083
3.841639,43.479556
3.804972,43.445389
3.786667,43.435417
3.731694,43.417889
3.710861,43.407028
3.709111,43.39875
3.703306,43.397917
3.700778,43.402917
3.690833,43.391194
3.673333,43.390389
3.664972,43.392889
3.636667,43.378778
3.569167,43.327889
3.529139,43.292056
3.522083,43.280833
3.509111,43.272083
3.496611,43.275389
3.468306,43.276194
3.454167,43.282889
3.445806,43.282917
3.445389,43.29
3.453333,43.297861
3.44375,43.289972
3.443278,43.285389
3.424972,43.291222
3.369167,43.279583
3.369139,43.287083
3.366639,43.277889
3.357472,43.274528
3.351611,43.274556
3.350833,43.277944
3.347528,43.272056
3.334139,43.287083
3.342111,43.269944
3.339972,43.267056
3.299111,43.24875
3.297889,43.253333
3.307861,43.260778
3.304972,43.260389
3.297028,43.254139
3.294167,43.244583
3.269944,43.233722
3.242444,43.214583
3.228306,43.220444
3.24,43.212056
3.179139,43.167917
3.128306,43.114583
3.125833,43.12625
3.115833,43.121222
3.113722,43.116639
3.117472,43.112861
3.121611,43.115389
3.127056,43.113306
3.085,43.055444
3.079556,43.071611
3.086222,43.070806
3.082056,43.075861
3.074111,43.077056
3.072472,43.082083
3.069111,43.080389
3.060778,43.084556
3.048278,43.082917
3.047056,43.094972
3.054556,43.103306
3.050806,43.102056
3.045806,43.107083
3.039556,43.102472
3.037833,43.099139
3.045417,43.0925
3.033306,43.086222
3.025417,43.075028
3.038278,43.062889
3.056694,43.05625
3.061667,43.051222
3.072444,43.060417
3.079944,43.060417
3.08125,43.049139
3.065,43.015361
3.056194,43.02
3.064583,43.011639
3.05625,43
3.037444,42.935417
3.02825,42.937083
3.019528,42.950861
3.027028,42.955833
3.034111,42.974583
3.028278,42.975389
3.021556,42.972083
3.016583,42.95875
3.008722,42.959139
3.016194,42.966639
3.016194,42.971667
3.00575,42.972861
2.994528,42.959111
3.014083,42.939583
3.029111,42.936222
3.0425,42.927917
3.053306,42.925389
3.059528,42.918306
3.049528,42.871639
3.042056,42.870806
3.045806,42.880389
3.029917,42.854556
3.026194,42.864972
3.042833,42.882444
3.046194,42.900806
3.04075,42.902861
3.034139,42.894583
3.015778,42.893722
3.016194,42.914139
3.011194,42.925
3.004972,42.927083
3.007861,42.9225
3.002889,42.909167
3.006139,42.901611
3.001139,42.8975
3.005361,42.895861
2.998667,42.892417
2.994472,42.882472
2.995694,42.878694
2.998111,42.880361
2.998278,42.872
2.994472,42.873333
2.98825,42.862861
2.976583,42.861194
2.969889,42.853722
2.964083,42.8545
2.964083,42.851194
2.952806,42.843306
2.951167,42.833278
2.961611,42.834556
2.967833,42.813278
2.977472,42.802028
2.99075,42.799556
3.020806,42.805389
3.023694,42.804167
3.019083,42.802056
3.025778,42.802056
3.020361,42.808306
3.025778,42.809556
3.0295,42.806639
3.024556,42.815
3.0345,42.845806
3.032389,42.847056
3.027444,42.842889
3.027056,42.847472
3.037083,42.857472
3.0395,42.866667
3.043222,42.869583
3.047889,42.868333
3.038278,42.800417
3.032,42.805778
3.038667,42.791639
3.036167,42.741611
3.040333,42.724972
3.037917,42.703306
3.028694,42.703306
3.037028,42.700778
3.032833,42.644167
3.037,42.620833
3.033694,42.619972
3.032056,42.610778
3.035778,42.605389
3.035389,42.617472
3.038333,42.619528
3.045333,42.554972
3.056611,42.53625
3.07825,42.533722
3.085806,42.525417
3.105778,42.526222
3.11325,42.520361
3.120722,42.522889
3.140389,42.515833
3.122889,42.505778
3.135389,42.498333
3.127889,42.488278
3.132889,42.485806
3.130333,42.481639
3.154111,42.477028
